[1, 0.8325777777777779, 70.0, 7.0]
[0, 0.41576349206349206, 0.0, 0.0]
[0, 0.5915539682539683, 0.0, 1.0]
[1, 0.43336031746031745, 0.0, 2.0]
[1, 0.4507079365079365, 0.0, 3.0]
[0, 0.3356238095238095, 0.0, 4.0]
[1, 0.49162698412698413, 0.0, 5.0]
[1, 0.6145031746031746, 0.0, 6.0]
[1, 0.7128460317460317, 0.0, 7.0]
[1, 0.3490571428571429, 10.0, 0.0]
[0, 0.3013523809523809, 10.0, 1.0]
[0, 0.4129460317460317, 10.0, 2.0]
[0, 0.5082412698412698, 10.0, 3.0]
[0, 0.5293015873015873, 10.0, 4.0]
[1, 0.36184285714285713, 10.0, 5.0]
[1, 0.4553222222222222, 10.0, 6.0]
[1, 1, 10.0, 7.0]
[0, 0.648036507936508, 20.0, 0.0]
[0, 0.7590650793650793, 20.0, 1.0]
[1, 0.4094126984126984, 20.0, 2.0]
[0, 0.49896825396825395, 20.0, 3.0]
[1, 0.7102269841269842, 20.0, 4.0]
[1, 0.49261746031746023, 20.0, 5.0]
[1, 0.2532888888888889, 20.0, 6.0]
[1, 0.6358555555555555, 20.0, 7.0]
[0, 0.7473873015873016, 30.0, 0.0]
[0, 0.6600587301587301, 30.0, 1.0]
[0, 0.5271857142857143, 30.0, 2.0]
[0, 0.4181793650793651, 30.0, 3.0]
[0, 0.511468253968254, 30.0, 4.0]
[0, 0.4860238095238095, 30.0, 5.0]
[1, 1, 30.0, 6.0]
[1, 1, 30.0, 7.0]
[0, 0.8920777777777777, 40.0, 0.0]
[0, 0.7335095238095238, 40.0, 1.0]
[0, 0.6012746031746031, 40.0, 2.0]
[0, 0.6231857142857143, 40.0, 3.0]
[0, 0.5013015873015874, 40.0, 4.0]
[1, 0.42232698412698416, 40.0, 5.0]
[1, 0.5907126984126985, 40.0, 6.0]
[1, 1, 40.0, 7.0]
[0, 0.9202666666666666, 50.0, 0.0]
[0, 0.7488984126984127, 50.0, 1.0]
[0, 0.7965761904761905, 50.0, 2.0]
[0, 1, 50.0, 3.0]
[0, 0.5344015873015873, 50.0, 4.0]
[0, 0.7912412698412699, 50.0, 5.0]
[1, 0.5806523809523809, 50.0, 6.0]
[1, 0.9039507936507938, 50.0, 7.0]
[0, 0.9267666666666667, 60.0, 0.0]
[0, 0.7947380952380951, 60.0, 1.0]
[0, 1, 60.0, 2.0]
[0, 1, 60.0, 3.0]
[1, 0.5048047619047619, 60.0, 4.0]
[1, 0.5079031746031746, 60.0, 5.0]
[1, 0.9605111111111111, 60.0, 6.0]
[1, 0.6565031746031746, 60.0, 7.0]
[0, 0.8903777777777777, 70.0, 0.0]
[0, 1, 70.0, 1.0]
[1, 0.5134984126984127, 70.0, 2.0]
[0, 0.6939365079365079, 70.0, 3.0]
[1, 0.802068253968254, 70.0, 4.0]
[1, 0.6458285714285714, 70.0, 5.0]
[0, 0.9232079365079364, 70.0, 6.0]
[1, 0.9922555555555556, 70.0, 7.0]
[0, 0.3547571428571429, 0.0, 0.0]
[1, 0.3309095238095238, 0.0, 1.0]
[1, 0.4318873015873016, 0.0, 2.0]
[1, 0.19731428571428566, 0.0, 3.0]
[1, 0.513852380952381, 0.0, 4.0]
[1, 0.2406428571428571, 0.0, 5.0]
[1, 0.7256507936507937, 0.0, 6.0]
[1, 0.8021317460317461, 0.0, 7.0]
[0, 0.8847555555555555, 10.0, 0.0]
[1, 0.36948412698412697, 10.0, 1.0]
[1, 0.31450158730158734, 10.0, 2.0]
[0, 0.611747619047619, 10.0, 3.0]
[1, 0.2803317460317461, 10.0, 4.0]
[0, 0.33173492063492066, 10.0, 5.0]
[1, 0.8733841269841269, 10.0, 6.0]
[1, 1, 10.0, 7.0]
[1, 0.3141825396825397, 20.0, 0.0]
[0, 0.40861269841269837, 20.0, 1.0]
[0, 0.7271539682539683, 20.0, 2.0]
[0, 0.5849412698412699, 20.0, 3.0]
[1, 0.35735555555555554, 20.0, 4.0]
[0, 0.3600682539682539, 20.0, 5.0]
[1, 0.7926555555555556, 20.0, 6.0]
[1, 0.8180936507936507, 20.0, 7.0]
[0, 0.7587984126984126, 30.0, 0.0]
[0, 0.7604761904761905, 30.0, 1.0]
[0, 0.49385714285714283, 30.0, 2.0]
[0, 0.6390142857142858, 30.0, 3.0]
[0, 0.5622412698412698, 30.0, 4.0]
[1, 0.49828412698412694, 30.0, 5.0]
[1, 1, 30.0, 7.0]
[0, 0.8451380952380952, 40.0, 0.0]
[0, 0.785220634920635, 40.0, 1.0]
[0, 0.7693650793650794, 40.0, 2.0]
[0, 1, 40.0, 3.0]
[0, 0.6067412698412699, 40.0, 4.0]
[1, 0.46932698412698415, 40.0, 5.0]
[0, 0.6779460317460317, 40.0, 6.0]
[1, 0.9640301587301587, 40.0, 7.0]
[0, 0.9565777777777777, 50.0, 0.0]
[0, 0.8843936507936507, 50.0, 1.0]
[0, 1, 50.0, 2.0]
[0, 1, 50.0, 3.0]
[1, 0.4222365079365079, 50.0, 4.0]
[0, 0.4202904761904762, 50.0, 5.0]
[1, 0.5918904761904762, 50.0, 6.0]
[1, 1, 50.0, 7.0]
[0, 0.9265777777777777, 60.0, 0.0]
[0, 0.7819317460317461, 60.0, 1.0]
[0, 1, 60.0, 2.0]
[0, 0.7156142857142858, 60.0, 3.0]
[0, 0.640763492063492, 60.0, 4.0]
[1, 0.6025841269841269, 60.0, 5.0]
[0, 0.680379365079365, 60.0, 6.0]
[1, 0.9490412698412698, 60.0, 7.0]
[0, 0.9454, 70.0, 0.0]
[0, 1, 70.0, 1.0]
[0, 1, 70.0, 2.0]
[0, 1, 70.0, 3.0]
[1, 0.5103380952380953, 70.0, 4.0]
[1, 0.5802460317460317, 70.0, 5.0]
[1, 0.49449841269841266, 70.0, 6.0]
[1, 0.7775539682539683, 70.0, 7.0]
[0, 0.6799873015873016, 0.0, 0.0]
[0, 0.31836825396825397, 0.0, 1.0]
[1, 0.48538253968253975, 0.0, 2.0]
[1, 0.20614603174603174, 0.0, 3.0]
[1, 0.3135523809523809, 0.0, 4.0]
[1, 0.41778095238095236, 0.0, 5.0]
[1, 0.7138222222222221, 0.0, 6.0]
[1, 0.8226714285714285, 0.0, 7.0]
[1, 0.4740380952380952, 10.0, 0.0]
[0, 0.5697857142857143, 10.0, 1.0]
[0, 0.45502380952380955, 10.0, 2.0]
[0, 0.549963492063492, 10.0, 3.0]
[1, 0.23576666666666668, 10.0, 4.0]
[1, 0.6528984126984126, 10.0, 5.0]
[1, 0.6978079365079364, 10.0, 6.0]
[1, 0.9023714285714286, 10.0, 7.0]
[0, 0.799404761904762, 20.0, 0.0]
[0, 0.4782857142857143, 20.0, 1.0]
[0, 0.5716523809523809, 20.0, 2.0]
[0, 0.44710158730158733, 20.0, 3.0]
[0, 0.5681968253968254, 20.0, 4.0]
[1, 0.4587079365079365, 20.0, 5.0]
[1, 0.937142857142857, 20.0, 6.0]
[1, 0.7452888888888889, 20.0, 7.0]
[0, 0.8236380952380953, 30.0, 0.0]
[0, 0.6124746031746031, 30.0, 1.0]
[1, 0.44432063492063495, 30.0, 2.0]
[0, 0.6453634920634921, 30.0, 3.0]
[0, 0.5976857142857143, 30.0, 4.0]
[1, 0.5177619047619048, 30.0, 5.0]
[1, 1, 30.0, 6.0]
[1, 1, 30.0, 7.0]
[0, 0.9464666666666667, 40.0, 0.0]
[0, 0.790531746031746, 40.0, 1.0]
[0, 0.5215015873015874, 40.0, 2.0]
[0, 0.6215857142857143, 40.0, 3.0]
[0, 0.511868253968254, 40.0, 4.0]
[1, 0.6420603174603174, 40.0, 5.0]
[1, 0.6585285714285714, 40.0, 6.0]
[1, 1, 40.0, 7.0]
[0, 0.9291222222222222, 50.0, 0.0]
[0, 0.6627476190476191, 50.0, 1.0]
[0, 0.70555873015873, 50.0, 2.0]
[0, 0.6097301587301587, 50.0, 3.0]
[0, 0.9317698412698413, 50.0, 4.0]
[1, 0.5578571428571428, 50.0, 5.0]
[1, 0.6920920634920635, 50.0, 6.0]
[1, 1, 50.0, 7.0]
[0, 0.9438555555555556, 60.0, 0.0]
[0, 1, 60.0, 1.0]
[0, 1, 60.0, 2.0]
[0, 1, 60.0, 3.0]
[0, 1, 60.0, 4.0]
[1, 0.5593777777777778, 60.0, 5.0]
[1, 0.5603206349206349, 60.0, 6.0]
[1, 0.9670222222222222, 60.0, 7.0]
[1, 0.5867619047619048, 70.0, 0.0]
[0, 0.8351492063492063, 70.0, 1.0]
[0, 0.7280698412698412, 70.0, 2.0]
[0, 1, 70.0, 3.0]
[0, 1, 70.0, 4.0]
[0, 0.8541634920634922, 70.0, 5.0]
[0, 0.726179365079365, 70.0, 6.0]
[1, 1, 70.0, 7.0]
[0, 0.4654126984126984, 0.0, 0.0]
[0, 0.6503698412698413, 0.0, 1.0]
[1, 0.4058174603174603, 0.0, 2.0]
[0, 0.28793492063492065, 0.0, 3.0]
[1, 0.3781063492063492, 0.0, 4.0]
[1, 0.379063492063492, 0.0, 5.0]
[1, 0.6552746031746033, 0.0, 6.0]
[1, 0.6950285714285714, 0.0, 7.0]
[0, 0.735131746031746, 10.0, 0.0]
[0, 0.7619984126984127, 10.0, 1.0]
[0, 0.4360349206349206, 10.0, 2.0]
[1, 0.29494920634920635, 10.0, 3.0]
[1, 0.3968126984126984, 10.0, 4.0]
[0, 0.457468253968254, 10.0, 5.0]
[1, 0.9782571428571428, 10.0, 6.0]
[1, 1, 10.0, 7.0]
[1, 0.3685714285714286, 20.0, 0.0]
[0, 0.531079365079365, 20.0, 1.0]
[0, 0.5302460317460318, 20.0, 2.0]
[1, 0.44471111111111106, 20.0, 3.0]
[0, 0.6152079365079365, 20.0, 4.0]
[1, 0.3388714285714286, 20.0, 5.0]
[1, 0.676231746031746, 20.0, 6.0]
[1, 1, 20.0, 7.0]
[0, 0.8652936507936507, 30.0, 0.0]
[0, 0.6124746031746031, 30.0, 1.0]
[0, 0.7044253968253968, 30.0, 2.0]
[0, 1, 30.0, 3.0]
[1, 0.4058873015873016, 30.0, 4.0]
[0, 0.49700158730158733, 30.0, 5.0]
[1, 0.49557936507936506, 30.0, 6.0]
[1, 1, 30.0, 7.0]
[0, 0.8463492063492064, 40.0, 0.0]
[0, 0.8339047619047619, 40.0, 1.0]
[0, 1, 40.0, 2.0]
[0, 0.6960920634920635, 40.0, 3.0]
[0, 1, 40.0, 4.0]
[1, 0.5743126984126985, 40.0, 5.0]
[1, 0.804131746031746, 40.0, 6.0]
[1, 1, 40.0, 7.0]
[0, 0.9612333333333334, 50.0, 0.0]
[0, 0.787220634920635, 50.0, 1.0]
[0, 0.7968095238095239, 50.0, 2.0]
[0, 1, 50.0, 3.0]
[0, 0.6424634920634921, 50.0, 4.0]
[0, 0.8305968253968254, 50.0, 5.0]
[0, 0.6213460317460318, 50.0, 6.0]
[1, 1, 50.0, 7.0]
[0, 0.9562777777777778, 60.0, 0.0]
[1, 0.5060269841269842, 60.0, 1.0]
[1, 0.5124142857142857, 60.0, 2.0]
[0, 1, 60.0, 3.0]
[0, 0.6427968253968254, 60.0, 4.0]
[0, 0.575479365079365, 60.0, 5.0]
[1, 1, 60.0, 6.0]
[1, 0.5909761904761905, 60.0, 7.0]
[0, 0.9519888888888889, 70.0, 0.0]
[0, 1, 70.0, 1.0]
[0, 0.8026428571428572, 70.0, 2.0]
[0, 1, 70.0, 3.0]
[0, 0.9763253968253968, 70.0, 4.0]
[0, 0.5641571428571428, 70.0, 5.0]
[0, 0.6777571428571428, 70.0, 6.0]
[1, 1, 70.0, 7.0]
[1, 0.41365555555555555, 0.0, 0.0]
[0, 0.5013301587301587, 0.0, 1.0]
[1, 0.49402222222222225, 0.0, 2.0]
[1, 0.39132857142857147, 0.0, 3.0]
[1, 0.5343888888888888, 0.0, 4.0]
[1, 0.6163634920634921, 0.0, 5.0]
[1, 0.6597031746031745, 0.0, 6.0]
[1, 0.7506666666666666, 0.0, 7.0]
[0, 0.8259603174603175, 10.0, 0.0]
[0, 0.4525793650793651, 10.0, 1.0]
[1, 0.4307698412698412, 10.0, 2.0]
[1, 0.3204253968253968, 10.0, 3.0]
[1, 0.32348095238095237, 10.0, 4.0]
[1, 0.9106174603174604, 10.0, 5.0]
[1, 1, 10.0, 6.0]
[1, 1, 10.0, 7.0]
[0, 0.9446555555555556, 20.0, 0.0]
[0, 0.6256857142857143, 20.0, 1.0]
[0, 0.4247793650793651, 20.0, 2.0]
[0, 0.5216015873015873, 20.0, 3.0]
[1, 0.5203984126984127, 20.0, 4.0]
[1, 0.6659698412698413, 20.0, 5.0]
[1, 0.8693523809523809, 20.0, 6.0]
[1, 1, 20.0, 7.0]
[0, 0.9068555555555555, 30.0, 0.0]
[0, 0.4864349206349206, 30.0, 1.0]
[1, 0.37392063492063493, 30.0, 2.0]
[0, 0.5767634920634921, 30.0, 3.0]
[0, 0.4462460317460317, 30.0, 4.0]
[1, 0.42687301587301585, 30.0, 5.0]
[1, 1, 30.0, 7.0]
[0, 0.845015873015873, 40.0, 0.0]
[0, 0.7555539682539683, 40.0, 1.0]
[0, 0.5666746031746032, 40.0, 2.0]
[0, 0.6660587301587302, 40.0, 3.0]
[1, 0.45175873015873014, 40.0, 4.0]
[0, 0.4534349206349207, 40.0, 5.0]
[1, 1, 40.0, 6.0]
[1, 1, 40.0, 7.0]
[0, 0.9391111111111111, 50.0, 0.0]
[0, 0.6896365079365079, 50.0, 1.0]
[0, 0.689847619047619, 50.0, 2.0]
[0, 0.5248015873015872, 50.0, 3.0]
[0, 0.6089301587301587, 50.0, 4.0]
[0, 0.5166349206349207, 50.0, 5.0]
[1, 0.7940269841269842, 50.0, 6.0]
[1, 0.9874571428571428, 50.0, 7.0]
[0, 0.872515873015873, 60.0, 0.0]
[0, 1, 60.0, 1.0]
[0, 1, 60.0, 2.0]
[1, 0.42003809523809527, 60.0, 3.0]
[0, 0.6362968253968254, 60.0, 4.0]
[0, 0.5214238095238095, 60.0, 5.0]
[1, 1, 60.0, 6.0]
[1, 1, 60.0, 7.0]
[0, 0.9424777777777777, 70.0, 0.0]
[0, 0.8590380952380952, 70.0, 1.0]
[0, 0.7904761904761906, 70.0, 2.0]
[1, 0.6063349206349207, 70.0, 3.0]
[1, 0.5437539682539683, 70.0, 4.0]
[0, 0.8440412698412698, 70.0, 5.0]
[1, 0.6369031746031746, 70.0, 6.0]
[1, 1, 70.0, 7.0]
[1, 0.34799523809523814, 0.0, 0.0]
[1, 0.5403571428571429, 0.0, 1.0]
[1, 0.3416095238095238, 0.0, 2.0]
[1, 0.46200317460317464, 0.0, 3.0]
[1, 0.18752698412698413, 0.0, 4.0]
[1, 0.5886650793650794, 0.0, 5.0]
[1, 0.764831746031746, 0.0, 6.0]
[1, 0.7977063492063492, 0.0, 7.0]
[0, 0.4983015873015873, 10.0, 0.0]
[0, 1, 10.0, 1.0]
[1, 0.4702793650793651, 10.0, 2.0]
[0, 0.6403142857142857, 10.0, 3.0]
[1, 0.6488063492063492, 10.0, 4.0]
[1, 0.42211587301587306, 10.0, 5.0]
[1, 0.6497142857142857, 10.0, 6.0]
[1, 1, 10.0, 7.0]
[0, 0.8261492063492064, 20.0, 0.0]
[0, 0.5334412698412698, 20.0, 1.0]
[0, 1, 20.0, 2.0]
[0, 0.4132571428571428, 20.0, 3.0]
[1, 0.4819634920634921, 20.0, 4.0]
[1, 0.292052380952381, 20.0, 5.0]
[1, 1, 20.0, 6.0]
[1, 1, 20.0, 7.0]
[0, 0.6608031746031746, 30.0, 0.0]
[0, 0.6235857142857143, 30.0, 1.0]
[0, 0.6479031746031746, 30.0, 2.0]
[0, 0.5297238095238095, 30.0, 3.0]
[0, 0.4689793650793651, 30.0, 4.0]
[1, 0.5785523809523809, 30.0, 5.0]
[1, 0.49193492063492067, 30.0, 6.0]
[1, 1, 30.0, 7.0]
[0, 0.771842857142857, 40.0, 0.0]
[0, 0.8684936507936507, 40.0, 1.0]
[0, 0.7133920634920634, 40.0, 2.0]
[0, 0.4863349206349206, 40.0, 3.0]
[1, 0.34885873015873015, 40.0, 4.0]
[0, 0.4322238095238095, 40.0, 5.0]
[1, 0.9995857142857143, 40.0, 6.0]
[1, 1, 40.0, 7.0]
[0, 0.9292555555555555, 50.0, 0.0]
[0, 0.8679714285714285, 50.0, 1.0]
[0, 0.7798761904761904, 50.0, 2.0]
[0, 0.5898857142857142, 50.0, 3.0]
[1, 0.3350603174603175, 50.0, 4.0]
[1, 0.43101269841269846, 50.0, 5.0]
[0, 0.6880571428571428, 50.0, 6.0]
[1, 0.7684634920634921, 50.0, 7.0]
[0, 0.8685492063492064, 60.0, 0.0]
[0, 0.8697714285714286, 60.0, 1.0]
[0, 1, 60.0, 2.0]
[0, 1, 60.0, 3.0]
[1, 0.5488460317460317, 60.0, 4.0]
[1, 0.4479714285714286, 60.0, 5.0]
[1, 0.709731746031746, 60.0, 6.0]
[1, 1, 60.0, 7.0]
[0, 0.9540111111111111, 70.0, 0.0]
[1, 0.5199428571428572, 70.0, 1.0]
[1, 0.6730650793650794, 70.0, 2.0]
[1, 0.5145095238095237, 70.0, 3.0]
[0, 0.6442301587301588, 70.0, 4.0]
[0, 0.5683349206349206, 70.0, 5.0]
[1, 0.5485888888888888, 70.0, 6.0]
[1, 0.5539857142857143, 70.0, 7.0]
[1, 0.5632174603174602, 0.0, 0.0]
[1, 0.2639539682539683, 0.0, 1.0]
[1, 0.42036666666666667, 0.0, 2.0]
[1, 0.6157349206349206, 0.0, 3.0]
[1, 0.7342714285714286, 0.0, 4.0]
[1, 0.7537365079365079, 0.0, 5.0]
[1, 0.7464841269841269, 0.0, 6.0]
[1, 0.8218079365079366, 0.0, 7.0]
[0, 0.5590412698412698, 10.0, 0.0]
[0, 0.7093317460317461, 10.0, 1.0]
[0, 0.5379190476190476, 10.0, 2.0]
[0, 0.44961269841269846, 10.0, 3.0]
[1, 0.275184126984127, 10.0, 4.0]
[1, 0.2472793650793651, 10.0, 5.0]
[1, 0.7504666666666666, 10.0, 6.0]
[1, 1, 10.0, 7.0]
[0, 0.8516158730158729, 20.0, 0.0]
[0, 0.7573761904761905, 20.0, 1.0]
[0, 0.5401746031746031, 20.0, 2.0]
[1, 0.36928888888888883, 20.0, 3.0]
[1, 0.45512539682539677, 20.0, 4.0]
[1, 1, 20.0, 5.0]
[1, 1, 20.0, 6.0]
[1, 1, 20.0, 7.0]
[0, 0.9350888888888889, 30.0, 0.0]
[0, 0.5281571428571429, 30.0, 1.0]
[0, 0.6130857142857142, 30.0, 2.0]
[0, 0.6469031746031746, 30.0, 3.0]
[0, 0.9195476190476191, 30.0, 4.0]
[1, 0.36249047619047614, 30.0, 5.0]
[1, 0.6763523809523809, 30.0, 6.0]
[1, 1, 30.0, 7.0]
[0, 0.8876777777777778, 40.0, 0.0]
[0, 0.5605412698412698, 40.0, 1.0]
[0, 0.5575079365079365, 40.0, 2.0]
[0, 0.49220158730158725, 40.0, 3.0]
[0, 0.4492904761904762, 40.0, 4.0]
[0, 0.4615126984126984, 40.0, 5.0]
[1, 1, 40.0, 6.0]
[1, 0.9676587301587302, 40.0, 7.0]
[0, 0.9109444444444443, 50.0, 0.0]
[0, 1, 50.0, 1.0]
[0, 1, 50.0, 2.0]
[0, 0.6300412698412698, 50.0, 3.0]
[0, 0.6281079365079365, 50.0, 4.0]
[0, 0.8297857142857143, 50.0, 5.0]
[1, 0.42098730158730163, 50.0, 6.0]
[1, 0.4815666666666667, 50.0, 7.0]
[0, 0.8620380952380953, 60.0, 0.0]
[0, 0.8544492063492064, 60.0, 1.0]
[0, 1, 60.0, 2.0]
[0, 0.680147619047619, 60.0, 3.0]
[0, 0.578363492063492, 60.0, 4.0]
[0, 0.7940968253968255, 60.0, 5.0]
[1, 0.5066253968253969, 60.0, 6.0]
[1, 1, 60.0, 7.0]
[0, 0.874004761904762, 70.0, 0.0]
[1, 0.5255650793650793, 70.0, 1.0]
[1, 0.5098476190476191, 70.0, 2.0]
[0, 1, 70.0, 3.0]
[0, 0.6198190476190476, 70.0, 4.0]
[0, 1, 70.0, 5.0]
[1, 1, 70.0, 6.0]
[1, 1, 70.0, 7.0]
[1, 0.44758730158730164, 0.0, 0.0]
[1, 0.3468015873015873, 0.0, 1.0]
[0, 0.4977301587301587, 0.0, 2.0]
[1, 0.5633873015873015, 0.0, 3.0]
[1, 0.33640634920634915, 0.0, 4.0]
[1, 0.6289984126984127, 0.0, 5.0]
[1, 0.8252650793650793, 0.0, 6.0]
[1, 0.8010222222222222, 0.0, 7.0]
[0, 0.4712460317460317, 10.0, 0.0]
[0, 0.481068253968254, 10.0, 1.0]
[1, 0.3047904761904762, 10.0, 2.0]
[1, 0.3860111111111111, 10.0, 3.0]
[1, 0.4135904761904762, 10.0, 4.0]
[1, 0.2829412698412698, 10.0, 5.0]
[1, 0.9310063492063492, 10.0, 6.0]
[1, 1, 10.0, 7.0]
[0, 0.5424634920634921, 20.0, 0.0]
[0, 0.845115873015873, 20.0, 1.0]
[1, 0.37640317460317463, 20.0, 2.0]
[0, 0.6661920634920635, 20.0, 3.0]
[1, 0.34016031746031744, 20.0, 4.0]
[1, 0.5318920634920635, 20.0, 5.0]
[1, 1, 20.0, 6.0]
[1, 1, 20.0, 7.0]
[0, 0.4936904761904762, 30.0, 0.0]
[0, 0.7539095238095238, 30.0, 1.0]
[0, 0.6526809523809525, 30.0, 2.0]
[0, 0.6828920634920634, 30.0, 3.0]
[0, 0.4441349206349206, 30.0, 4.0]
[1, 0.3494047619047619, 30.0, 5.0]
[1, 0.9046460317460316, 30.0, 6.0]
[1, 0.8282079365079364, 30.0, 7.0]
[0, 0.6752476190476191, 40.0, 0.0]
[0, 0.7347317460317461, 40.0, 1.0]
[0, 0.6981095238095238, 40.0, 2.0]
[0, 0.5484079365079365, 40.0, 3.0]
[0, 0.47661269841269843, 40.0, 4.0]
[1, 0.2976698412698413, 40.0, 5.0]
[1, 0.5360920634920635, 40.0, 6.0]
[1, 1, 40.0, 7.0]
[0, 0.6873253968253968, 50.0, 0.0]
[0, 0.8621936507936507, 50.0, 1.0]
[0, 0.793231746031746, 50.0, 2.0]
[0, 1, 50.0, 3.0]
[0, 0.6142857142857143, 50.0, 4.0]
[1, 0.6306714285714285, 50.0, 5.0]
[1, 0.553052380952381, 50.0, 6.0]
[1, 1, 50.0, 7.0]
[0, 0.9508, 60.0, 0.0]
[0, 0.7843984126984127, 60.0, 1.0]
[0, 0.5146349206349206, 60.0, 2.0]
[0, 0.6893253968253967, 60.0, 3.0]
[0, 0.5831746031746031, 60.0, 4.0]
[1, 0.4520269841269841, 60.0, 5.0]
[1, 1, 60.0, 6.0]
[1, 1, 60.0, 7.0]
[0, 0.6300634920634921, 70.0, 0.0]
[0, 1, 70.0, 1.0]
[0, 1, 70.0, 2.0]
[0, 0.7008698412698413, 70.0, 3.0]
[1, 0.5309380952380952, 70.0, 4.0]
[0, 0.8195079365079365, 70.0, 5.0]
[0, 0.7170126984126983, 70.0, 6.0]
[1, 1, 70.0, 7.0]
[1, 0.30652857142857143, 0.0, 0.0]
[0, 0.5517968253968254, 0.0, 1.0]
[0, 0.5866031746031746, 0.0, 2.0]
[1, 0.5213809523809524, 0.0, 3.0]
[1, 0.39016190476190477, 0.0, 4.0]
[1, 0.6898650793650793, 0.0, 5.0]
[1, 0.7701825396825397, 0.0, 6.0]
[1, 0.7551, 0.0, 7.0]
[0, 0.7678428571428572, 10.0, 0.0]
[1, 0.41218888888888894, 10.0, 1.0]
[1, 0.33057777777777775, 10.0, 2.0]
[1, 0.42125873015873017, 10.0, 3.0]
[1, 0.25805079365079364, 10.0, 4.0]
[1, 0.7633349206349207, 10.0, 5.0]
[1, 0.774488888888889, 10.0, 6.0]
[1, 1, 10.0, 7.0]
[0, 0.6390809523809524, 20.0, 0.0]
[0, 0.6114698412698412, 20.0, 1.0]
[1, 0.36223809523809525, 20.0, 2.0]
[0, 0.6629587301587302, 20.0, 3.0]
[0, 0.44539047619047617, 20.0, 4.0]
[1, 0.4628380952380952, 20.0, 5.0]
[1, 1, 20.0, 6.0]
[1, 1, 20.0, 7.0]
[0, 0.7483650793650793, 30.0, 0.0]
[0, 0.6356809523809523, 30.0, 1.0]
[0, 0.5585968253968254, 30.0, 2.0]
[0, 0.6016634920634921, 30.0, 3.0]
[0, 0.5060968253968254, 30.0, 4.0]
[1, 0.1842936507936508, 30.0, 5.0]
[1, 0.9182809523809523, 30.0, 6.0]
[1, 1, 30.0, 7.0]
[0, 0.7044428571428571, 40.0, 0.0]
[0, 1, 40.0, 1.0]
[0, 0.5444746031746032, 40.0, 2.0]
[0, 0.6570031746031746, 40.0, 3.0]
[1, 0.45095714285714283, 40.0, 4.0]
[1, 0.3739857142857143, 40.0, 5.0]
[1, 0.21719047619047616, 40.0, 6.0]
[1, 0.8499301587301588, 40.0, 7.0]
[0, 0.7591539682539683, 50.0, 0.0]
